,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
23,0.0,1.8707472642165963e-14,7.838983206891529e-14,1.9663248263633806e-13,6.98338856611922e-13,1.6646348573416186e-12,5.486149136769864e-12,1.253312019416752e-11,3.849485307227615e-11,8.432572116579624e-11,2.421381335947242e-10,5.088154818255378e-10,1.3696890463959515e-09,2.7619077529375786e-09,6.986967691249932e-09,1.3523597014793245e-08,3.222021612966817e-08,5.98754961734027e-08,1.3460929756070048e-07,2.4020750820866537e-07,5.104358432231042e-07,8.747566616553838e-07,1.759641747223209e-06,2.8961097089986562e-06,5.522166896571401e-06,8.728030452319462e-06,1.5793162359162572e-05,2.3967199688578057e-05,4.1196202987087876e-05,6.0009042577986304e-05,9.806186546314076e-05,0.00013704749870682852,0.00021304896947871727,0.0002854772543566487,0.00042238039973592283,0.000542130676960008,0.000763595239135116,0.0009375267282839613,0.0012570458889835322,0.0014734603789405938,0.0018798540496663394,0.0020974582579946443,0.0025435300858078456,0.0026887034074626437,0.0030924593407214897,0.0030720762483947015,0.003336600032165976,0.003067047823263301,0.0031154743635514537,0.0025583327694623246,0.0023695391750993802,0.0015573564134742175,0.0011839363761877739,0.00022153927105873352,-0.00022153927105873322,-0.0011839363761877732,-0.0015573564134742177,-0.00236953917509938,-0.002558332769462325,-0.0031154743635514533,-0.003067047823263301,-0.003336600032165976,-0.0030720762483947023,-0.00309245934072149,-0.002688703407462644,-0.002543530085807846,-0.0020974582579946447,-0.0018798540496663394,-0.001473460378940594,-0.0012570458889835322,-0.0009375267282839613,-0.000763595239135116,-0.0005421306769600081,-0.00042238039973592283,-0.00028547725435664877,-0.00021304896947871725,-0.00013704749870682852,-9.806186546314078e-05,-6.00090425779863e-05,-4.1196202987087876e-05,-2.396719968857806e-05,-1.5793162359162572e-05,-8.728030452319462e-06,-5.522166896571402e-06,-2.8961097089986546e-06,-1.7596417472231989e-06,-8.747566616553498e-07,-5.104358432228941e-07,-2.4020750820801103e-07,-1.3460929755706652e-07,-5.987549616260006e-08,-3.222021607554439e-08,-1.3523596861060378e-08,-6.9869669909278455e-09,-2.7619058508785998e-09,-1.3696811158616902e-09,-5.087948722953333e-10,-2.420590434509095e-10,-8.412893498408694e-11,-3.779646030202161e-11,-1.086847518843739e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,4.730829800730028e-14,1.32250621423565e-13,4.814403520920585e-13,1.1763731406821424e-12,3.945246917300918e-12,9.229587721506337e-12,2.8846210523194357e-11,6.469350160286671e-11,1.8903430050302768e-10,4.066033254681343e-10,1.1138525934953828e-09,2.298713855638365e-09,5.918104230167429e-09,1.1722264408325095e-08,2.8424583547627507e-08,5.4052396782413466e-08,1.2368622887295077e-07,2.258542104466159e-07,4.885442122300353e-07,8.567660972358243e-07,1.7545603847024622e-06,2.9553714677441367e-06,5.737619540863458e-06,9.282359523793442e-06,1.7104151675203143e-05,2.6574561948658667e-05,4.652340477462744e-05,6.940296777985759e-05,0.00011553492475638933,0.00016542565993055256,0.00026203657686000486,0.00035991127599779214,0.0005427406894525904,0.0007145374428071217,0.0010260832804198225,0.0012933721276311189,0.0017686941857888603,0.0021310740023540295,0.0027743461593259097,0.003187698902981151,0.003947397597468165,0.0043093257656023395,0.005067353033015486,0.005224619207009855,0.005814739798416062,0.0056013314196693845,0.005860280032660315,0.005158511244516267,0.0049931165712421895,0.003792830155286401,0.0032315574487359524,0.001657004515491312,0.0008567999784112712,-0.0008567999784112705,-0.0016570045154913119,-0.0032315574487359515,-0.003792830155286401,-0.004993116571242189,-0.005158511244516267,-0.005860280032660315,-0.005601331419669384,-0.005814739798416062,-0.005224619207009857,-0.0050673530330154854,-0.00430932576560234,-0.003947397597468165,-0.003187698902981151,-0.0027743461593259097,-0.0021310740023540295,-0.0017686941857888603,-0.0012933721276311189,-0.0010260832804198225,-0.0007145374428071217,-0.0005427406894525903,-0.0003599112759977922,-0.00026203657686000486,-0.00016542565993055256,-0.00011553492475638935,-6.940296777985758e-05,-4.652340477462744e-05,-2.6574561948658667e-05,-1.710415167520314e-05,-9.28235952379344e-06,-5.737619540863454e-06,-2.955371467744119e-06,-1.75456038470235e-06,-8.567660972354654e-07,-4.885442122280081e-07,-2.2585421044043034e-07,-1.2368622884141656e-07,-5.405239669052864e-08,-2.8424583121716366e-08,-1.1722263222184268e-08,-5.918099197982838e-09,-2.2987004514335198e-09,-1.1138002530178633e-09,-4.0646988872358873e-10,-1.885524343519805e-10,-6.351703693606724e-11,-2.4900934099033335e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,7.847301341649564e-14,3.160740723158884e-13,7.974897754446881e-13,2.7239143703494023e-12,6.526551816800241e-12,2.0759744020616978e-11,4.766825260152287e-11,1.4175803627966215e-10,3.1211652492440725e-10,8.702137010940551e-10,1.8379924314128312e-09,4.816287356656303e-09,9.76207751191435e-09,2.4094599825212773e-08,4.688144732298563e-08,1.0920237496962442e-07,2.0402291622860311e-07,4.49278660983034e-07,8.061487520479146e-07,1.6808400820201623e-06,2.8969116402556346e-06,5.726807459811569e-06,9.480993301365077e-06,1.779167065927116e-05,2.829266688686533e-05,5.0451240260767385e-05,7.70515588178637e-05,0.00013067551585227546,0.0001916176088885213,0.0003092934440013387,0.0004352620237360518,0.0006690193262271043,0.0009029669473676647,0.0013220713493602384,0.0017097425603820123,0.00238477238048581,0.002951071002291642,0.003920421443520297,0.004633142273443383,0.005858417138217121,0.0065927884573902355,0.007923980977769925,0.00845254686940991,0.009632194872677743,0.0096635465668684,0.010389059721554277,0.009658467322604157,0.009691652777937298,0.008073974254135105,0.00735258188202051,0.0049446196524690665,0.0036380022736285204,0.0007635398237917493,-0.0007635398237917483,-0.003638002273628519,-0.0049446196524690665,-0.00735258188202051,-0.008073974254135105,-0.009691652777937298,-0.009658467322604157,-0.010389059721554277,-0.0096635465668684,-0.009632194872677743,-0.00845254686940991,-0.007923980977769926,-0.0065927884573902355,-0.0058584171382171195,-0.004633142273443384,-0.003920421443520297,-0.0029510710022916417,-0.00238477238048581,-0.0017097425603820123,-0.0013220713493602384,-0.0009029669473676647,-0.0006690193262271043,-0.0004352620237360518,-0.0003092934440013388,-0.00019161760888852133,-0.0001306755158522755,-7.705155881786372e-05,-5.0451240260767385e-05,-2.8292666886865334e-05,-1.779167065927116e-05,-9.480993301365067e-06,-5.726807459811512e-06,-2.896911640255446e-06,-1.680840082019079e-06,-8.061487520445207e-07,-4.492786609654263e-07,-2.0402291617595708e-07,-1.0920237472126867e-07,-4.688144661359931e-08,-2.4094596762336236e-08,-9.7620691478749e-09,-4.816254118659773e-09,-1.8379055943685122e-09,-8.698945642024465e-10,-3.1131832595096457e-10,-1.390338746369378e-10,-4.114165153224402e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,1.8258079743801593e-13,5.147642684261555e-13,1.8038436073862073e-12,4.430404594799081e-12,1.434535596972917e-11,3.3728125575641676e-11,1.020970221070948e-10,2.3011277199131576e-10,6.530721863731766e-10,1.4117056180826396e-09,3.765633619937826e-09,7.810128025562074e-09,1.962366347877753e-08,3.9065705226450324e-08,9.263953395278291e-08,1.7706853045164315e-07,3.9699012348851586e-07,7.287223738383936e-07,1.5470853585653932e-06,2.727806616849349e-06,5.491361746643085e-06,9.301305564307577e-06,1.7776819148719393e-05,2.8926337246255855e-05,5.25421811746816e-05,8.212789496557196e-05,0.00014190658273937996,0.0002130313781369008,0.0003504088548594521,0.0005050387636608408,0.0007912669527192777,0.0010943305653359442,0.0016337162898254875,0.0021663887394668727,0.003082182754698097,0.003914374236031791,0.005306633845452592,0.00644413647324054,0.008320160461010724,0.009638117104762324,0.011838598038700753,0.013035079969322492,0.015201597848508091,0.015816931493074345,0.017447467225734786,0.01697745271798011,0.017580837239871038,0.015662459494304844,0.014961572585732474,0.011554992571108303,0.009642385810588183,0.005114768736317258,0.0024723458055807323,-0.0024723458055807314,-0.005114768736317257,-0.009642385810588183,-0.011554992571108305,-0.014961572585732476,-0.015662459494304844,-0.01758083723987104,-0.01697745271798011,-0.01744746722573479,-0.015816931493074345,-0.01520159784850809,-0.013035079969322492,-0.011838598038700753,-0.009638117104762324,-0.008320160461010723,-0.00644413647324054,-0.005306633845452592,-0.003914374236031791,-0.0030821827546980967,-0.0021663887394668727,-0.0016337162898254875,-0.0010943305653359444,-0.0007912669527192779,-0.0005050387636608409,-0.0003504088548594522,-0.00021303137813690086,-0.00014190658273937996,-8.212789496557197e-05,-5.25421811746816e-05,-2.8926337246255855e-05,-1.7776819148719366e-05,-9.30130556430748e-06,-5.491361746642531e-06,-2.727806616847565e-06,-1.5470853585559755e-06,-7.287223738094903e-07,-3.969901233497185e-07,-1.7706853004492014e-07,-9.263953216522678e-08,-3.9065700220940244e-08,-1.9623643231246e-08,-7.81007380579327e-09,-3.7654307916356896e-09,-1.411185848398616e-09,-6.512665557638711e-10,-2.2568196245649541e-10,-8.775153675778903e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,2.922850676409672e-13,1.1367150909479356e-12,2.884265273424257e-12,9.51529122972969e-12,2.2911884177880984e-11,7.06078633287772e-11,1.62919869014552e-10,4.707244399212492e-10,1.0414387266110427e-09,2.828191605161917e-09,6.002366235967632e-09,1.5354647672846423e-08,3.127356826799029e-08,7.55081276470005e-08,1.4764159063368664e-07,3.370461942205976e-07,6.328640470861759e-07,1.3681680262022665e-06,2.4675616244384264e-06,5.058881821980613e-06,8.76521083848351e-06,1.706262635077482e-05,2.8403415651321798e-05,5.255615648095718e-05,8.405485469606394e-05,0.00014797608825407172,0.00022734998543234074,0.0003810986947102999,0.0005623356233155862,0.0008980845929670617,0.0012721728962403116,0.0019365614578353142,0.0026317854904869178,0.0038193495738949763,0.0049749633621518335,0.006882686867431533,0.008581288111980528,0.011312963521444315,0.013474639772143478,0.016912772544048688,0.019188724915678204,0.022893497074517606,0.024630852655412927,0.027851153208952692,0.02820065195964577,0.030055000943649587,0.028234653121067363,0.028031647841101497,0.02366081977822669,0.021226180335490168,0.014571943805853135,0.010410729787283263,0.0024054522582803465,-0.0024054522582803457,-0.010410729787283263,-0.014571943805853136,-0.021226180335490168,-0.02366081977822669,-0.0280316478411015,-0.028234653121067363,-0.030055000943649594,-0.028200651959645773,-0.027851153208952695,-0.024630852655412927,-0.022893497074517603,-0.019188724915678204,-0.016912772544048684,-0.013474639772143476,-0.011312963521444314,-0.008581288111980528,-0.006882686867431533,-0.0049749633621518335,-0.0038193495738949763,-0.002631785490486918,-0.0019365614578353142,-0.0012721728962403118,-0.0008980845929670619,-0.0005623356233155863,-0.0003810986947102999,-0.00022734998543234077,-0.00014797608825407172,-8.405485469606394e-05,-5.255615648095717e-05,-2.840341565132175e-05,-1.7062626350774547e-05,-8.765210838482612e-06,-5.05888182197579e-06,-2.4675616244232277e-06,-1.3681680261279576e-06,-6.328640468627145e-07,-3.370461932206687e-07,-1.4764158776173313e-07,-7.550811581951893e-08,-3.127353579719328e-08,-1.5354524008730314e-08,-6.002041480146499e-09,-2.8270430628601244e-09,-1.03855159028074e-09,-4.612081535853059e-10,-1.4000777657309738e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,6.285924920483412e-13,1.7865473056549776e-12,6.0518792175370305e-12,1.4938349246383057e-11,4.6877912636113504e-11,1.107479795695606e-10,3.258098014209357e-10,7.378172249033119e-10,2.0401539022753206e-09,4.4308593107445665e-09,1.154126310020871e-08,2.404998760924186e-08,5.912810390948329e-08,1.1826734173306173e-07,2.749348466961037e-07,5.280303079401433e-07,1.1625216723188263e-06,2.1444279805687805e-06,4.477636655834002e-06,7.934794165561237e-06,1.5733227554577388e-05,2.6788254888056006e-05,5.0495852816716866e-05,8.26130550855135e-05,0.00014818667380607053,0.00023294382549602236,0.00039793776596216583,0.0006009457947257266,0.0009783339317285251,0.0014188846001408802,0.0022023868004132858,0.0030659767526894496,0.004538656599643882,0.0060601044677915114,0.008555782059364605,0.010944576211458713,0.014732354732493588,0.018025638275901264,0.023117780416333833,0.02699068169577712,0.03293606913507634,0.03656260053724951,0.042352641726323165,0.04444874145721995,0.0486698747336064,0.047805934472379186,0.049074659594341,0.04420335925174629,0.04174343663395609,0.032724499873257894,0.026809338723605518,0.014654765743512706,0.0066614319654979106,-0.00666143196549791,-0.014654765743512706,-0.026809338723605518,-0.032724499873257894,-0.04174343663395609,-0.04420335925174629,-0.049074659594341014,-0.04780593447237918,-0.048669874733606414,-0.044448741457219956,-0.042352641726323165,-0.03656260053724951,-0.03293606913507634,-0.026990681695777115,-0.023117780416333833,-0.018025638275901264,-0.014732354732493588,-0.010944576211458713,-0.008555782059364605,-0.006060104467791512,-0.004538656599643881,-0.0030659767526894496,-0.002202386800413286,-0.0014188846001408804,-0.0009783339317285253,-0.0006009457947257267,-0.0003979377659621659,-0.0002329438254960224,-0.00014818667380607053,-8.261305508551348e-05,-5.049585281671674e-05,-2.6788254888055573e-05,-1.5733227554575023e-05,-7.934794165553587e-06,-4.47763665579591e-06,-2.1444279804511836e-06,-1.1625216717829524e-06,-5.280303063609818e-07,-2.74934840073599e-07,-1.1826732308836518e-07,-5.91280316041802e-08,-2.4049792977505512e-08,-1.154056220253468e-08,-4.4290541191729094e-09,-2.034095402916008e-09,-7.228773041452893e-10,-2.7893139100275143e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,9.70883413279168e-13,3.660147735525728e-12,9.338024781045606e-12,2.9868417072397335e-11,7.226525647977192e-11,2.1650237302725278e-10,5.018965537854112e-10,1.4132774313179626e-09,3.141206614818085e-09,8.332289875100351e-09,1.776504736898709e-08,4.447921872641485e-08,9.100896680333245e-08,2.154648796395668e-07,4.232503537510433e-07,9.49051878531292e-07,1.7903950186750566e-06,3.8077486606972054e-06,6.900539470698907e-06,1.393762700172035e-05,2.426877157450311e-05,4.660538407949087e-05,7.798188332775721e-05,0.0001425274453805032,0.00022917606512247972,0.00039898941148440513,0.0006164687056943615,0.0010230444470783878,0.0015185467547040863,0.0024034395967481486,0.003425931043960626,0.005173095098975286,0.007076762423542793,0.010195689548975708,0.013373104464472398,0.018379790714378674,0.023083194580364147,0.03024687552969763,0.036301033484084644,0.04530001327786875,0.051803356802364246,0.06144661574977601,0.06665575985612705,0.07490306662555489,0.07650707605662424,0.08095533550936267,0.0767916660940038,0.07555379416811157,0.06453655498819602,0.05714518988919785,0.03995842368609547,0.02781275384676395,0.006966644497093062,-0.006966644497093058,-0.027812753846763946,-0.03995842368609546,-0.05714518988919785,-0.06453655498819601,-0.07555379416811157,-0.07679166609400379,-0.08095533550936267,-0.07650707605662423,-0.07490306662555489,-0.06665575985612704,-0.061446615749776,-0.05180335680236425,-0.04530001327786874,-0.036301033484084644,-0.03024687552969763,-0.02308319458036415,-0.018379790714378674,-0.0133731044644724,-0.010195689548975706,-0.007076762423542793,-0.005173095098975286,-0.003425931043960627,-0.002403439596748149,-0.0015185467547040863,-0.001023044447078388,-0.0006164687056943615,-0.00039898941148440513,-0.0002291760651224797,-0.00014252744538050316,-7.7981883327757e-05,-4.6605384079489775e-05,-2.4268771574499423e-05,-1.3937627001701666e-05,-6.90053947063966e-06,-3.8077486604222094e-06,-1.7903950178432896e-06,-9.490518749784804e-07,-4.232503434904285e-07,-2.1546483911297236e-07,-9.10088549546549e-08,-4.4478808517769505e-08,-1.776396463708551e-08,-8.32858920187521e-09,-3.131858333105702e-09,-1.3834054801198258e-09,-4.2963052478417654e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,1.9379076921531216e-12,5.55004725000557e-12,1.8242576262841093e-11,4.524929586020537e-11,1.3808787498397113e-10,3.277500755147467e-10,9.399784161892357e-10,2.1383514213720005e-09,5.777048970877988e-09,1.2603179571079425e-08,3.2139071270887966e-08,6.727157525910588e-08,1.6221684933593045e-07,3.259169253395492e-07,7.443692525801634e-07,1.4360745363462267e-06,3.1110745748195125e-06,5.765227807323752e-06,1.1862361759033085e-05,2.1120643730643044e-05,4.1322895392452614e-05,7.07030259854669e-05,0.00013167345778686778,0.00021652183143732378,0.0003841722134845679,0.0006071368118323791,0.0010270669697774234,0.0015597787043753438,0.002517197607182242,0.003672504341727749,0.005656305958449253,0.00792402839278026,0.011649606574476721,0.015658891538401824,0.021972556285476987,0.02830575366902768,0.037892689149776955,0.04670650769769871,0.05959639628143561,0.0701172678974863,0.08513996005142105,0.09527078752673265,0.10979077038297483,0.11618465822548332,0.1264808138595572,0.12534120590766126,0.12775130822393338,0.11624012200540709,0.10870654916153275,0.08637115985889848,0.0696312144570294,0.039080671072358485,0.01680791436853417,-0.01680791436853416,-0.03908067107235847,-0.0696312144570294,-0.08637115985889846,-0.10870654916153275,-0.11624012200540709,-0.12775130822393338,-0.12534120590766124,-0.1264808138595572,-0.1161846582254833,-0.10979077038297483,-0.09527078752673265,-0.08513996005142102,-0.0701172678974863,-0.05959639628143559,-0.04670650769769871,-0.037892689149776955,-0.02830575366902768,-0.021972556285476983,-0.015658891538401824,-0.011649606574476721,-0.00792402839278026,-0.005656305958449253,-0.003672504341727749,-0.002517197607182242,-0.001559778704375344,-0.0010270669697774234,-0.000607136811832379,-0.0003841722134845679,-0.00021652183143732368,-0.0001316734577868673,-7.07030259854652e-05,-4.132289539244385e-05,-2.112064373061448e-05,-1.1862361758898027e-05,-5.765227806904291e-06,-3.111074572994211e-06,-1.4360745309367001e-06,-7.443692308146155e-07,-3.259168637307112e-07,-1.6221661917287995e-07,-6.727095250613648e-08,-3.2136903200616905e-08,-1.2597567916683685e-08,-5.75878463783283e-09,-2.0930967445447512e-09,-8.01888850964277e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,2.8872744174377074e-12,1.0587954700806984e-11,2.7157277634983086e-11,8.450566343620635e-11,2.0541470350864763e-10,6.001194504188998e-10,1.3975114420694428e-09,3.845922242413688e-09,8.586056635370742e-09,2.2302947018098613e-08,4.7759755798202726e-08,1.1731272482676693e-07,2.4107910579534326e-07,5.608801311991767e-07,1.1065838058334755e-06,2.4421089881139165e-06,4.6274367249600845e-06,9.699964862879016e-06,1.7658041358423972e-05,3.5199777533643176e-05,6.157668835618546e-05,0.00011685372174041243,0.00019647037394757212,0.00035526768145279674,0.0005741467459701554,0.000990051105461015,0.0015378832528318695,0.0025305355928558317,0.0037774692334267483,0.005934005843620101,0.00850948916663943,0.012765059869035705,0.01757455343420402,0.025175602768572794,0.03324638987157799,0.04546515793626335,0.057510786223741374,0.07502348305528034,0.09071956319570652,0.11273996933863975,0.12993608048904545,0.15348423647465234,0.16784487786720487,0.18775018667772758,0.19338763999349923,0.20349783746000605,0.194790186103011,0.19023991969890858,0.1642662430700469,0.14384500927744395,0.10223269051752286,0.0695538933746669,0.018642602722881305,-0.018642602722881287,-0.06955389337466689,-0.10223269051752282,-0.14384500927744395,-0.16426624307004686,-0.19023991969890858,-0.19479018610301096,-0.20349783746000605,-0.1933876399934992,-0.18775018667772758,-0.1678448778672049,-0.15348423647465234,-0.12993608048904548,-0.11273996933863972,-0.09071956319570652,-0.07502348305528034,-0.057510786223741374,-0.04546515793626335,-0.03324638987157799,-0.025175602768572794,-0.01757455343420402,-0.012765059869035705,-0.00850948916663943,-0.005934005843620102,-0.003777469233426748,-0.0025305355928558317,-0.0015378832528318697,-0.000990051105461015,-0.0005741467459701554,-0.0003552676814527966,-0.00019647037394757136,-0.00011685372174040851,-6.157668835617228e-05,-3.519977753357974e-05,-1.7658041358221544e-05,-9.699964861981417e-06,-4.6274367222291715e-06,-2.442108976918048e-06,-1.1065837733196008e-06,-5.608800074422653e-07,-2.41078762436065e-07,-1.1731150699498438e-07,-4.7756525165216615e-08,-2.2292235310407536e-08,-8.558866857024354e-09,-3.761405446556281e-09,-1.1920942100735557e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,5.36830652758451e-12,1.5487181330100024e-11,4.955907423436502e-11,1.235171405866761e-10,3.676833348610595e-10,8.766638493884095e-10,2.4578677637150967e-09,5.616090265072199e-09,1.4861861133365645e-08,3.256271720551241e-08,8.1483770878732e-08,1.712844471012562e-07,4.0597512937533226e-07,8.191261115930969e-07,1.8416781756181712e-06,3.56822262300438e-06,7.620509571691425e-06,1.4182973284370643e-05,2.8806986888939396e-05,5.151788272481981e-05,9.962330222118394e-05,0.00017123788847501733,0.0003155690093840029,0.0005214090282973812,0.0009164894238409785,0.0014557279869639092,0.0024422248052923218,0.0037288577177236343,0.005974075925583187,0.008765902930023996,0.013416274560803333,0.018910319331391364,0.027651803260892702,0.03741206061407537,0.05225694448714535,0.06778959306839824,0.09039611723245376,0.11224614949968893,0.14273339309374308,0.1692306064084737,0.20482393518271103,0.2310306534093532,0.26532887068703187,0.28308991171018083,0.30690843315178784,0.3067448246261002,0.3109323152716812,0.2855824787980174,0.2649472740443605,0.2130537119346318,0.16941736630049242,0.09729438362932444,0.039840385169093384,-0.039840385169093356,-0.09729438362932441,-0.1694173663004924,-0.21305371193463174,-0.2649472740443605,-0.2855824787980173,-0.31093231527168125,-0.3067448246261001,-0.30690843315178784,-0.28308991171018083,-0.26532887068703187,-0.23103065340935322,-0.204823935182711,-0.1692306064084737,-0.14273339309374306,-0.11224614949968895,-0.09039611723245375,-0.06778959306839824,-0.05225694448714535,-0.03741206061407537,-0.027651803260892706,-0.018910319331391364,-0.013416274560803333,-0.008765902930023996,-0.005974075925583188,-0.0037288577177236343,-0.0024422248052923218,-0.001455727986963909,-0.0009164894238409784,-0.000521409028297381,-0.0003155690093840012,-0.00017123788847501153,-9.962330222115544e-05,-5.1517882724726385e-05,-2.8806986888517144e-05,-1.4182973283051183e-05,-7.620509566178449e-06,-3.5682226065716397e-06,-1.8416781118780907e-06,-8.19125930189689e-07,-4.059744737556453e-07,-1.712826640259679e-07,-8.147774695411439e-08,-3.2547048626559114e-08,-1.4812238347538279e-08,-5.492556785171621e-09,-2.0901793381320267e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,7.714335111099058e-12,2.7602362993048614e-11,7.1170971004114e-11,2.1610282966880552e-10,5.27720333291375e-10,1.5075744810292154e-09,3.526280107438546e-09,9.507899314718667e-09,2.1317771682948268e-08,5.435143452295403e-08,1.1687859435852573e-07,2.822486087714894e-07,5.824349242273241e-07,1.3342267157718445e-06,2.6432585645484833e-06,5.751794332404097e-06,1.0944293093720955e-05,2.2650211766193267e-05,4.140821019031756e-05,8.15976789559261e-05,0.00014336729269207485,0.00026926639924931107,0.0004547882561320174,0.0008148229239499812,0.0013231337897080973,0.00226310479417987,0.003533211383591644,0.005772703750142284,0.008663994005614711,0.013527689141292654,0.019512122870401723,0.029120594969309816,0.04034425115847957,0.05754969049652606,0.07651268663135888,0.1042745868246944,0.13285520167723855,0.1728274488959804,0.21058564368489197,0.2610728054720558,0.3032969145529353,0.3574176678376213,0.39406409455684877,0.439570090834733,0.45655216868172366,0.4785917401245141,0.46210015422910594,0.44875453115167496,0.39133279653985187,0.33955053890697484,0.2447974764758991,0.16331770386189387,0.04631670146613961,-0.046316701466139566,-0.16331770386189381,-0.24479747647589903,-0.33955053890697484,-0.3913327965398517,-0.448754531151675,-0.4621001542291058,-0.47859174012451416,-0.45655216868172355,-0.439570090834733,-0.3940640945568489,-0.3574176678376212,-0.3032969145529353,-0.2610728054720558,-0.21058564368489197,-0.17282744889598037,-0.13285520167723852,-0.1042745868246944,-0.07651268663135886,-0.05754969049652606,-0.04034425115847957,-0.02912059496930982,-0.019512122870401726,-0.013527689141292657,-0.008663994005614711,-0.005772703750142286,-0.003533211383591644,-0.00226310479417987,-0.0013231337897080973,-0.0008148229239499804,-0.000454788256132015,-0.00026926639924929887,-0.00014336729269203365,-8.159767895573621e-05,-4.1408210189707775e-05,-2.2650211763595993e-05,-1.0944293085771243e-05,-5.751794300973378e-06,-2.6432584727542446e-06,-1.3342263776437748e-06,-5.824339811003566e-07,-2.822453616157471e-07,-1.1686993689876124e-07,-5.432349404407927e-08,-2.1246508958913384e-08,-9.291765244234914e-09,-2.9985524342246877e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,1.3404482400284377e-11,3.89436556804736e-11,1.216854824443185e-10,3.047235535540387e-10,8.872444725548311e-10,2.124935224521205e-09,5.838530305610039e-09,1.3398293603892142e-08,3.480898945094305e-08,7.658676594275e-08,1.884572155753974e-07,3.9777366187881795e-07,9.284893404892858e-07,1.880979103849354e-06,4.170717515614356e-06,8.113394433771848e-06,1.7110551689425538e-05,3.197559955130333e-05,6.421136306770917e-05,0.00011531418139129242,0.00022072694821420773,0.00038103727907188125,0.0006958535794533002,0.0011549495478759757,0.0020138994768483486,0.003214152387621014,0.005354944788786037,0.008217972770437704,0.013088481602402266,0.019311116423996307,0.029410835656816077,0.041702911478967826,0.06073993010567505,0.08271343770903272,0.11518138977942997,0.15046891338531393,0.20019286360715063,0.25046040265502917,0.317955388998412,0.37999432073246964,0.459281203293053,0.5223386274921694,0.598968424269575,0.6444415425414864,0.6970939827814072,0.7026332297947879,0.7095982582021041,0.6575420206781994,0.6062594904397112,0.49278002320536307,0.38738888808563765,0.22690615390945593,0.08902732714535593,-0.08902732714535588,-0.22690615390945584,-0.38738888808563765,-0.49278002320536296,-0.6062594904397112,-0.6575420206781992,-0.7095982582021042,-0.7026332297947877,-0.6970939827814071,-0.6444415425414863,-0.598968424269575,-0.5223386274921694,-0.45928120329305294,-0.37999432073246964,-0.317955388998412,-0.25046040265502917,-0.2001928636071506,-0.15046891338531393,-0.11518138977942997,-0.08271343770903272,-0.060739930105675057,-0.041702911478967826,-0.029410835656816084,-0.019311116423996307,-0.013088481602402268,-0.008217972770437704,-0.005354944788786037,-0.003214152387621014,-0.002013899476848348,-0.0011549495478759748,-0.0006958535794532952,-0.0003810372790718639,-0.00022072694821412611,-0.00011531418139102301,-6.421136306653915e-05,-3.197559954762408e-05,-1.7110551674594686e-05,-8.113394389303416e-06,-4.170717348631212e-06,-1.8809786259825202e-06,-9.284876634184632e-07,-3.9776907698420806e-07,-1.8844213402691047e-07,-7.65473444375531e-08,-3.468713706694307e-08,-1.3093525851306538e-08,-4.9512721722242824e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
